TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;CLASSE_UNICA;CNPJ_ADMIN;ADMIN;CLASSE;CNPJ_CLASSE;CONDOM;FUNDO_EXCLUSIVO;COTST_INTERESSE;PRAZO_CONVERSAO_COTA;TP_PRAZO_CONVERSAO_COTA;PRAZO_PAGTO_RESGATE;TP_PRAZO_PAGTO_RESGATE;TAB_I_VL_ATIVO;TAB_I1_VL_DISP;TAB_I2_VL_CARTEIRA;TAB_I2A_VL_DIRCRED_RISCO;TAB_I2A1_VL_CRED_VENC_AD;TAB_I2A2_VL_CRED_VENC_INAD;TAB_I2A21_VL_TOTAL_PARCELA_INAD;TAB_I2A3_VL_CRED_INAD;TAB_I2A4_VL_CRED_DIRCRED_PERFM;TAB_I2A5_VL_CRED_VENCIDO_PENDENTE;TAB_I2A6_VL_CRED_EMP_RECUP;TAB_I2A7_VL_CRED_RECEITA_PUBLICA;TAB_I2A8_VL_CRED_ACAO_JUDIC;TAB_I2A9_VL_CRED_FATOR_RISCO;TAB_I2A10_VL_CRED_DIVERSO;TAB_I2A11_VL_REDUCAO_RECUP;TAB_I2A12_CPF_CNPJ_CEDENTE_1;TAB_I2A12_PR_CEDENTE_1;TAB_I2A12_CPF_CNPJ_CEDENTE_2;TAB_I2A12_PR_CEDENTE_2;TAB_I2A12_CPF_CNPJ_CEDENTE_3;TAB_I2A12_PR_CEDENTE_3;TAB_I2A12_CPF_CNPJ_CEDENTE_4;TAB_I2A12_PR_CEDENTE_4;TAB_I2A12_CPF_CNPJ_CEDENTE_5;TAB_I2A12_PR_CEDENTE_5;TAB_I2A12_CPF_CNPJ_CEDENTE_6;TAB_I2A12_PR_CEDENTE_6;TAB_I2A12_CPF_CNPJ_CEDENTE_7;TAB_I2A12_PR_CEDENTE_7;TAB_I2A12_CPF_CNPJ_CEDENTE_8;TAB_I2A12_PR_CEDENTE_8;TAB_I2A12_CPF_CNPJ_CEDENTE_9;TAB_I2A12_PR_CEDENTE_9;TAB_I2B_VL_DIRCRED_SEM_RISCO;TAB_I2B1_VL_CRED_VENC_AD;TAB_I2B2_VL_CRED_VENC_INAD;TAB_I2B21_VL_TOTAL_PARCELA_INAD;TAB_I2B3_VL_CRED_INAD;TAB_I2B4_VL_CRED_DIRCRED_PERFM;TAB_I2B5_VL_CRED_VENCIDO_PENDENTE;TAB_I2B6_VL_CRED_EMP_RECUP;TAB_I2B7_VL_CRED_RECEITA_PUBLICA;TAB_I2B8_VL_CRED_ACAO_JUDIC;TAB_I2B9_VL_CRED_FATOR_RISCO;TAB_I2B10_VL_CRED_DIVERSO;TAB_I2B11_VL_REDUCAO_RECUP;TAB_I2B12_CPF_CNPJ_CEDENTE_1;TAB_I2B12_PR_CEDENTE_1;TAB_I2B12_CPF_CNPJ_CEDENTE_2;TAB_I2B12_PR_CEDENTE_2;TAB_I2B12_CPF_CNPJ_CEDENTE_3;TAB_I2B12_PR_CEDENTE_3;TAB_I2B12_CPF_CNPJ_CEDENTE_4;TAB_I2B12_PR_CEDENTE_4;TAB_I2B12_CPF_CNPJ_CEDENTE_5;TAB_I2B12_PR_CEDENTE_5;TAB_I2B12_CPF_CNPJ_CEDENTE_6;TAB_I2B12_PR_CEDENTE_6;TAB_I2B12_CPF_CNPJ_CEDENTE_7;TAB_I2B12_PR_CEDENTE_7;TAB_I2B12_CPF_CNPJ_CEDENTE_8;TAB_I2B12_PR_CEDENTE_8;TAB_I2B12_CPF_CNPJ_CEDENTE_9;TAB_I2B12_PR_CEDENTE_9;TAB_I2C_VL_VLMOB;TAB_I2C1_VL_DEBENTURE;TAB_I2C2_VL_CRI;TAB_I2C3_VL_NP_COMERC;TAB_I2C4_VL_LETRA_FINANC;TAB_I2C5_VL_COTA_FUNDO_ICVM555;TAB_I2C5_VL_COTA_FIF;TAB_I2C6_VL_OUTRO;TAB_I2D_VL_TITPUB_FED;TAB_I2E_VL_CDB;TAB_I2F_VL_OPER_COMPROM;TAB_I2G_VL_OUTRO_RF;TAB_I2H_VL_COTA_FIDC;TAB_I2I_VL_COTA_FIDC_NP;TAB_I2J_VL_CONTRATO_FUTURO;TAB_I2_DEBENTURE_CRI;TAB_I2_COTA_FIDC;TAB_I2_VL_OUTRO_ATIVO;TAB_I3_VL_POSICAO_DERIV;TAB_I3A_VL_MERCADO_TERMO;TAB_I3B_VL_MERCADO_OPCAO;TAB_I3C_VL_MERCADO_FUTURO;TAB_I3D_VL_DIFER_SWAP;TAB_I3E_VL_COBERTURA;TAB_I3F_VL_DEPOSITO_MARGEM;TAB_I4_VL_OUTRO_ATIVO;TAB_I4A_VL_CPRAZO;TAB_I4B_VL_LPRAZO
Classe;47.847.106/0001-99;MOBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;MOBI FIDC;47847106000199;ABERTO;N;N;0;DIAS ÚTEIS;1;DIAS ÚTEIS;44093757.70;532072.78;41386485.93;1533968.20;1203074.36;20867.08;10465.20;569309.60;0.00;0.00;0.00;0.00;0.00;0.00;;259282.84;99999999999999;0.00;;;;;;;;;;;;;;;;;36559592.19;31191549.02;4719505.05;1357562.58;1652883.96;0.00;255676.82;0.00;0.00;0.00;0.00;;1004345.84;99999999999999;0.00;;;;;;;;;;;;;;;;;2017372.86;0.00;0.00;0.00;0.00;;2017372.86;0.00;110176.69;0.00;1165375.99;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2175198.99;2175198.99;0.00
Classe;47.859.927/0001-45;NACIONAL CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;NACIONAL CRED FIDC;47859927000145;ABERTO;N;N;0;DIAS ÚTEIS;1;DIAS ÚTEIS;37965749.22;1275350.59;35574606.13;1368990.49;777936.74;596751.51;184820.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5697.76;99999999999999;0.00;;;;;;;;;;;;;;;;;32573657.08;25006864.32;6037238.31;1745343.33;2003021.30;0.00;861608.61;0.00;0.00;0.00;0.00;;473466.85;99999999999999;0.00;;;;;;;;;;;;;;;;;1485451.35;0.00;0.00;0.00;0.00;;1485451.35;0.00;20403.09;0.00;126104.12;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1115792.50;1115792.50;0.00
Classe;47.862.139/0001-08;BLUE ROCKET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;47.215.387/0001-67;CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;BLUE ROCKET;47862139000108;ABERTO;N;N;;;;;111794099.84;1000.00;111757130.76;101346212.45;97702666.87;0.00;0.00;3873454.64;0.00;0.00;0.00;0.00;0.00;0.00;;229909.06;01137526000180;97.56;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;3946854.74;0.00;0.00;0.00;0.00;;3946854.74;0.00;0.00;0.00;0.00;0.00;6464063.57;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35969.08;35969.08;0.00
Classe;47.896.557/0001-16;UC SUB FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;45.854.066/0001-87;WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;47896557000116;FECHADO;N;N;;;;;4060306.56;0.00;4060306.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;4060306.56;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;47.936.340/0001-92;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS OPEA AGRO INSUMOS RESPONSABILIDADE LIMI;2025-06-30;S;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;47936340000192;FECHADO;N;N;;;;;233713837.49;4954115.45;228635072.64;198185624.23;66270317.51;0.00;0.00;161538213.48;0.00;0.00;0.00;0.00;0.00;0.00;;29622906.76;48539407000118;100.84;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;30449448.41;0.00;0.00;0.00;0.00;;30449448.41;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;124649.40;124649.40;0.00
Classe;47.936.587/0001-09;FARM M II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;S;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;;47936587000109;FECHADO;N;N;;;;;40991906.08;0.00;40980353.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;3936302.86;0.00;37044050.82;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11552.40;11552.40;0.00
Classe;47.968.593/0001-48;FUEL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;S;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;47968593000148;FECHADO;N;N;;;;;16178329.66;0.00;15981860.91;15587306.48;14121838.90;0.00;0.00;1465467.58;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;297373.15;0.00;0.00;0.00;0.00;;297373.15;0.00;97181.28;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;196468.75;196468.75;0.00
Classe;47.984.217/0001-47;CSHG JUGIS I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2025-06-30;S;36.864.992/0001-42;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;47984217000147;FECHADO;N;N;;;;;151191450.40;9.96;151182564.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;2634638.23;0.00;0.00;0.00;0.00;;2634638.23;0.00;0.00;0.00;0.00;0.00;148547926.25;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8875.96;8875.96;0.00
Classe;47.984.230/0001-04;JUGIS I PRIVATE CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;36.864.992/0001-42;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;47984230000104;FECHADO;S;N;;;;;3502169.74;0.00;3500495.46;3132587.88;3132587.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;300606.18;0.00;0.00;0.00;0.00;;300606.18;0.00;67301.40;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1674.28;1674.28;0.00
Classe;47.984.241/0001-86;JUGIS I PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;36.864.992/0001-42;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;47984241000186;FECHADO;N;N;;;;;145432311.70;0.00;145390347.12;133907764.37;133907764.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;9821886.40;0.00;0.00;0.00;0.00;;9821886.40;0.00;1660696.35;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;41964.58;41964.58;0.00
Classe;48.038.416/0001-25;EXT CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;S;37.678.915/0001-60;FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;48038416000125;FECHADO;N;N;;;;;129624411.03;1554708.63;127851245.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;933307.18;0.00;0.00;0.00;0.00;;933307.18;0.00;0.00;0.00;0.00;0.00;126917938.02;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;218457.20;218457.20;0.00
Classe;48.053.686/0001-05;ALGARVE LEGAL CLAIMS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;S;36.864.992/0001-42;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;48053686000105;FECHADO;S;S;;;;;136524064.71;0.00;136513248.42;115360532.44;115360676.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;144.11;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;7000243.43;0.00;0.00;0.00;0.00;;7000243.43;0.00;201296.52;0.00;0.00;0.00;13951176.03;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10816.29;10816.29;0.00
Classe;48.053.945/0001-06;XP C1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;S;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;48053945000106;FECHADO;N;N;;;;;8465976.06;0.00;8462222.24;6439160.67;6439160.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;2023061.57;0.00;0.00;0.00;0.00;;2023061.57;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3753.82;3753.82;0.00
Classe;48.069.210/0001-62;G3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;40.434.681/0001-10;AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;48069210000162;ABERTO;N;N;;;;;6877353.02;200376.25;6052579.50;5972013.96;5909975.87;0.00;0.00;64973.97;0.00;0.00;0.00;0.00;0.00;0.00;;2935.88;49021009000178;84.67;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;60523.44;0.00;0.00;0.00;0.00;;60523.44;0.00;20042.10;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;624397.27;624397.27;0.00
Classe;48.169.685/0001-20;EOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS WH;2025-06-30;S;24.361.690/0001-72;LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;48169685000120;FECHADO;N;N;;;;;16227523.85;35422.91;16183191.82;12940417.88;13065954.37;0.00;0.00;146453.45;0.00;0.00;0.00;0.00;0.00;0.00;;271989.94;34337707000100;78.04;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;3222370.85;0.00;0.00;0.00;0.00;;3222370.85;0.00;0.00;0.00;20403.09;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8909.12;8909.12;0.00
Classe;48.181.381/0001-89;WAAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;;48181381000189;FECHADO;N;N;;;;;41698091.83;0.00;41682817.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;10470514000164;92.56;;;;;;;;;;;;;;;;;41619487.97;40733147.14;886340.83;46110.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;63329.96;0.00;0.00;0.00;0.00;;63329.96;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15273.90;15273.90;0.00
Classe;48.181.830/0001-99;TB1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA;2025-06-30;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;FIDC TB1;48181830000199;FECHADO;N;N;;;;;200952296.79;1000.00;199627021.09;198506651.79;198506651.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;13794869000105;98.99;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;1069982.44;0.00;0.00;0.00;0.00;;1069982.44;0.00;50386.86;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1324275.70;1324275.70;0.00
Classe;48.213.067/0001-30;FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS AMOVERI  RESPONSABILIDADE LIMITADA;2025-06-30;S;24.361.690/0001-72;LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;48213067000130;FECHADO;N;N;;;;;8256365.61;1936447.51;6316174.77;6056591.05;5911422.07;0.00;0.00;316230.64;0.00;0.00;0.00;0.00;0.00;0.00;;171061.66;07724173000100;88.71;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;206943.86;0.00;0.00;0.00;0.00;;206943.86;0.00;0.00;0.00;52639.86;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3743.33;3743.33;0.00
Classe;48.213.143/0001-08;AXIUM CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NP - RESPONSABILIDADE LIMITADA;2025-06-30;S;40.434.681/0001-10;AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;48213143000108;FECHADO;N;N;;;;;41396526.41;512621.48;36589537.66;30645727.20;30512881.43;0.00;0.00;200000.01;0.00;100000.00;0.00;0.00;0.00;0.00;;67154.24;48818746000133;62.32;;;;;;;;;;;;;;;;;3826739.72;3822865.06;0.00;0.00;3874.66;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;2096581.05;0.00;0.00;0.00;0.00;;2096581.05;0.00;20489.69;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4294367.27;4294367.27;0.00
Classe;48.213.253/0001-70;INVESTMAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;40.434.681/0001-10;AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;48213253000170;ABERTO;N;N;;;;;8435984.05;77.59;8432952.03;8401672.54;7865482.88;0.00;0.00;612938.10;0.00;0.00;0.00;0.00;0.00;0.00;;76748.44;18659412000101;101.19;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;10266.83;0.00;0.00;0.00;0.00;;10266.83;0.00;20042.10;0.00;0.00;0.00;970.56;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2954.43;2954.43;0.00
Classe;48.279.539/0001-58;ALGARVE AMAZÔNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;FIDCALGARVE AMAZ;48279539000158;FECHADO;N;N;;;;;209519595.04;1000.00;209494098.41;206063587.69;206063587.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;33337122000127;98.40;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;3430510.72;0.00;0.00;0.00;0.00;;3430510.72;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24496.63;24496.63;0.00
Classe;48.313.595/0001-61;IBBA AGRO BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;IBBA AGRO BR FIDC;48313595000161;FECHADO;N;N;;;;;17847937.12;2216000.00;15618221.65;10664528.18;5897966.58;1152353.51;1015886.50;10836004.93;0.00;0.00;0.00;0.00;0.00;0.00;;7221796.84;01810945000131;83.15;05280269000192;29.16;;;;;;;;;;;;;;;1405145.30;790021.58;25320.30;12905.00;1304344.26;0.00;0.00;0.00;0.00;0.00;0.00;;714540.84;99999999999999;0.00;;;;;;;;;;;;;;;;;3548548.17;0.00;0.00;0.00;0.00;;3548548.17;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13715.47;13715.44;0.03
Classe;48.313.744/0001-92;CREDX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;CREDX FIDC  SUBORDINADA;48313744000192;ABERTO;N;N;0;DIAS ÚTEIS;1;DIAS ÚTEIS;57916885.50;701.01;57905162.68;42174072.77;27606737.59;14567335.18;1987681.26;0.00;0.00;459278.02;0.00;0.00;0.00;0.00;;0.00;66301334000103;21.44;;;;;;;;;;;;;;;;;14753266.24;9783021.22;4970245.02;548162.83;0.00;0.00;474645.77;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;12474.90;0.00;0.00;0.00;0.00;;12474.90;0.00;0.00;0.00;965348.77;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11021.81;11021.81;0.00
Classe;48.314.952/0001-06;LION FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDA LIMITADA;2025-06-30;S;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;;48314952000106;ABERTO;N;N;31;DIAS CORRIDOS;30;DIAS CORRIDOS;4877285.75;0.00;4868712.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;2750.47;0.00;0.00;0.00;0.00;;2750.47;0.00;0.00;0.00;0.00;0.00;4865961.80;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8573.48;8573.48;0.00
Classe;48.327.323/0001-10;CASACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;CASACRED FIDC;48327323000110;FECHADO;N;N;;;;;1259886.00;1268.59;1258617.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;558170.79;553587.31;4583.48;1255.22;0.00;0.00;1255.22;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;590269.93;0.00;0.00;0.00;0.00;;590269.93;0.00;110176.69;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;48.328.158/0001-11;GALAPAGOS EQUADOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;GALAPAGOS EQUADOR FIDC RESP LTDA;48328158000111;FECHADO;N;N;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
